cust,x,t_x,litt,sales,sales_x,first,T_cal,T_star,x_star,sales_star,age,first_sales_scaled,age_scaled,gender_binary
5990,0,0.0,0.0,80.59,0.0,1997-01-24,35.57142857142857,39.0,0.0,0.0,21,1.4286924965213668,-1.3632033225882385,0
6002,0,0.0,0.0,78.7,0.0,1997-01-24,35.57142857142857,39.0,0.0,0.0,50,1.372113266067856,0.8248479040968197,1
6011,5,33.42857142857143,8.33629655812842,119.03,104.07000000000001,1997-01-24,35.57142857142857,39.0,2.0,62.45,70,-0.5360137969516056,2.333848750086515,1
6025,0,0.0,0.0,9.97,0.0,1997-01-24,35.57142857142857,39.0,2.0,112.99000000000001,33,-0.6853949397891819,-0.4578028149944211,0
6044,0,0.0,0.0,26.07,0.0,1997-01-24,35.57142857142857,39.0,0.0,0.0,34,-0.2034237174074228,-0.3823527726949364,1
6054,2,24.857142857142858,3.5106312227076186,42.19,28.61,1997-01-24,35.57142857142857,39.0,2.0,23.98,30,-0.5773256160128992,-0.6841529418928755,1
6062,0,0.0,0.0,15.96,0.0,1997-01-24,35.57142857142857,39.0,0.0,0.0,26,-0.5060776961825522,-0.9859531110908144,1
6072,5,8.714285714285714,1.069208171909641,322.55,253.32999999999998,1997-01-24,35.57142857142857,39.0,1.0,69.95,19,1.08831903077723,-1.5141034071872077,1
6075,0,0.0,0.0,3.99,0.0,1997-01-29,34.857142857142854,39.00000000000001,0.0,0.0,37,-0.864412822388121,-0.1560026457964821,0
6084,0,0.0,0.0,23.54,0.0,1997-01-24,35.57142857142857,39.0,3.0,114.84,57,-0.2791620523531278,1.352998200193213,1
6087,1,26.714285714285715,3.2851984677992734,54.25,27.31,1997-01-24,35.57142857142857,39.0,0.0,0.0,59,-0.1773793097383462,1.5038982847921825,1
6094,1,5.428571428571429,1.6916760106710724,100.94,13.97,1997-01-24,35.57142857142857,39.0,0.0,0.0,39,1.6196848194279272,-0.0051025611975126,1
6102,0,0.0,0.0,43.09,0.0,1997-01-24,35.57142857142857,39.0,0.0,0.0,22,0.3060887176818655,-1.2877532802887537,0
6103,1,7.285714285714286,1.9859154836690125,113.52000000000001,59.25,1997-01-24,35.57142857142857,39.0,0.0,0.0,36,0.6407743242798822,-0.2314526880959669,1
6119,0,0.0,0.0,38.99,0.0,1997-01-24,35.57142857142857,39.0,0.0,0.0,37,0.1833507045287467,-0.1560026457964821,1
6131,1,20.857142857142858,3.0376964726530233,97.24000000000001,52.47,1997-01-28,35.0,39.0,0.0,0.0,34,0.3563813669738752,-0.3823527726949364,1
6142,0,0.0,0.0,197.79,0.0,1997-01-24,35.57142857142857,39.0,0.0,0.0,57,4.93720350665442,1.352998200193213,0
6162,0,0.0,0.0,11.77,0.0,1997-01-24,35.57142857142857,39.0,0.0,0.0,38,-0.6315099584048859,-0.0805526034969973,0
6178,0,0.0,0.0,48.98,0.0,1997-01-24,35.57142857142857,39.0,0.0,0.0,39,-0.3554991093142139,-0.0051025611975126,1
6196,0,0.0,0.0,13.97,0.0,1997-01-24,35.57142857142857,39.0,0.0,0.0,53,-0.5656505367129684,1.051198030995274,1
6211,0,0.0,0.0,26.14,0.0,1997-01-24,35.57142857142857,39.0,0.0,0.0,29,-0.201328190353589,-0.7596029841923602,1
6228,0,0.0,0.0,30.32,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,20,-0.0761952891389459,-1.438653364887723,1
6242,9,30.571428571428573,3.8767919269699416,771.17,552.6800000000001,1997-02-20,31.714285714285715,38.99999999999999,6.0,269.31,31,5.556880792573826,-0.6087028995933906,0
6245,0,0.0,0.0,13.97,0.0,1997-01-25,35.42857142857143,39.0,0.0,0.0,41,-0.5656505367129684,0.1457975234014569,0
6262,0,0.0,0.0,38.5,0.0,1997-01-25,35.42857142857143,39.0,0.0,0.0,67,0.1686820151519105,2.107498623188061,0
6278,0,0.0,0.0,12.77,0.0,1997-01-25,35.42857142857143,39.0,0.0,0.0,50,-0.6015738576358325,0.8248479040968197,1
6293,0,0.0,0.0,34.54,0.0,1997-01-25,35.42857142857143,39.0,0.0,0.0,29,0.0501350561064592,-0.7596029841923602,1
6296,5,14.428571428571429,0.4740413997098991,113.22,86.08999999999999,1997-01-29,34.857142857142854,39.00000000000001,2.0,31.47,37,-0.1716914505922262,-0.1560026457964821,1
6304,1,29.0,3.367295829986474,37.06,15.36,1997-01-25,35.42857142857143,39.0,0.0,0.0,37,-0.3342444777681859,-0.1560026457964821,1
6305,7,17.142857142857142,3.5141927822403765,330.78,297.44,1997-01-25,35.42857142857143,39.0,1.0,18.49,17,0.0142117351835952,-1.6650034917861771,1
6313,0,0.0,0.0,11.77,0.0,1997-01-25,35.42857142857143,39.0,0.0,0.0,40,-0.6315099584048859,0.0703474811019721,1
6331,0,0.0,0.0,19.77,0.0,1997-01-25,35.42857142857143,39.0,0.0,0.0,33,-0.392021152252459,-0.4578028149944211,0
6335,2,32.714285714285715,5.286822987122301,108.96,82.22999999999999,1997-01-25,35.42857142857143,39.0,4.0,231.85,65,-0.1836658908998475,1.9565985385890912,1
6353,0,0.0,0.0,14.79,0.0,1997-01-25,35.42857142857143,39.0,0.0,0.0,40,-0.5411029340823448,0.0703474811019721,0
6378,0,0.0,0.0,12.49,0.0,1997-01-25,35.42857142857143,39.0,3.0,56.46,43,-0.6099559658511674,0.2966976080004264,1
6381,2,25.857142857142858,4.577861910634559,26.53,16.76,1997-01-25,35.42857142857143,39.0,2.0,21.98,20,-0.6913821599429926,-1.438653364887723,0
6392,0,0.0,0.0,109.99,0.0,1997-01-25,35.42857142857143,39.0,1.0,62.99,33,2.308813859131535,-0.4578028149944211,0
6396,4,21.428571428571427,5.90057606405869,155.82,127.87,1997-01-25,35.42857142857143,39.0,0.0,0.0,36,-0.1471438479616024,-0.2314526880959669,1
6412,0,0.0,0.0,147.22,0.0,1997-01-25,35.42857142857143,39.0,1.0,101.82,30,3.4233348907633916,-0.6841529418928755,1
6427,0,0.0,0.0,71.62,0.0,1997-01-25,35.42857142857143,39.0,0.0,0.0,42,1.160165672622958,0.2212475657009416,1
6434,3,30.0,4.661511939921485,80.08,44.09,1997-01-25,35.42857142857143,39.0,0.0,0.0,46,0.0935424022215866,0.5230477348988807,0
6444,0,0.0,0.0,77.24,0.0,1997-01-25,35.42857142857143,39.0,0.0,0.0,20,1.3284065589450378,-1.438653364887723,1
6449,1,31.285714285714285,3.4431615807611875,43.11,14.37,1997-01-25,35.42857142857143,39.0,0.0,0.0,32,-0.1234943283540503,-0.5332528572939059,0
6461,0,0.0,0.0,14.96,0.0,1997-01-25,35.42857142857143,39.0,0.0,0.0,19,-0.5360137969516056,-1.5141034071872077,0
6468,1,1.4285714285714286,0.3566749439387324,57.760000000000005,20.99,1997-02-08,33.42857142857143,39.0,4.0,166.92,21,0.1168925608214483,-1.3632033225882385,1
6475,2,13.571428571428571,2.6535293622237925,64.43,42.730000000000004,1997-01-25,35.42857142857143,39.0,0.0,0.0,46,-0.3342444777681859,0.5230477348988807,0
6479,2,22.0,1.1386176232818088,124.12,74.16,1997-01-25,35.42857142857143,39.0,0.0,0.0,51,0.5117497299652621,0.9002979463963044,0
6481,0,0.0,0.0,34.75,0.0,1997-01-25,35.42857142857143,39.0,0.0,0.0,45,0.0564216372679605,0.4475976925993959,0
6497,0,0.0,0.0,20.76,0.0,1997-03-24,27.142857142857142,39.0,2.0,21.97,57,-0.3623844124910961,1.352998200193213,1
6504,0,0.0,0.0,24.99,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,36,-0.2357547062380004,-0.2314526880959669,1
6518,0,0.0,0.0,39.48,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,57,0.1980193939055826,1.352998200193213,0
6528,2,3.857142857142857,1.0498221244986776,62.440000000000005,43.49,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,26,-0.4165687548830827,-0.9859531110908144,0
6537,0,0.0,0.0,59.26,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,23,0.7901554671174583,-1.2123032379892686,1
6551,0,0.0,0.0,14.96,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,29,-0.5360137969516056,-0.7596029841923602,1
6559,1,7.857142857142857,2.0614230361771577,39.94,19.99,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,49,-0.3866326541140293,0.7493978617973349,0
6574,0,0.0,0.0,15.76,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,42,-0.512064916336363,0.2212475657009416,0
6579,1,23.857142857142858,3.172083663361442,41.74,13.97,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,35,-0.152532346100032,-0.3069027303954516,1
6601,0,0.0,0.0,73.95,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,48,1.2299167874148522,0.6739478194978502,0
6606,3,11.142857142857142,2.6945483816683375,153.9,96.05,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,19,0.7479455650330932,-1.5141034071872077,0
6615,0,0.0,0.0,14.37,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,30,-0.5536760964053471,-0.6841529418928755,0
6631,0,0.0,0.0,24.98,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,20,-0.2360540672456908,-1.438653364887723,1
6645,0,0.0,0.0,9.77,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,35,-0.6913821599429926,-0.3069027303954516,1
6662,0,0.0,0.0,15.36,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,23,-0.5240393566439843,-1.2123032379892686,0
6673,0,0.0,0.0,14.37,0.0,1997-02-10,33.142857142857146,38.99999999999999,0.0,0.0,81,-0.5536760964053471,3.1637992153808474,0
6682,0,0.0,0.0,73.97,0.0,1997-01-27,35.142857142857146,38.99999999999999,0.0,0.0,60,1.2305155094302331,1.5793483270916673,1
6686,1,34.285714285714285,3.5347287742866778,47.09,18.98,1997-01-26,35.285714285714285,39.00000000000001,2.0,71.94,24,-0.1423540718385539,-1.136853195689784,0
6702,0,0.0,0.0,13.97,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,27,-0.5656505367129684,-0.9105030687913296,1
6717,0,0.0,0.0,14.37,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,38,-0.5536760964053471,-0.0805526034969973,1
6729,1,2.7142857142857144,0.9985288301111273,87.97,75.2,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,23,-0.6015738576358325,-1.2123032379892686,1
6733,0,0.0,0.0,14.99,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,48,-0.535115713928534,0.6739478194978502,0
6760,0,0.0,0.0,53.29,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,22,0.6114369455262096,-1.2877532802887537,0
6781,0,0.0,0.0,15.36,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,28,-0.5240393566439843,-0.835053026491845,0
6797,0,0.0,0.0,15.36,0.0,1997-01-27,35.142857142857146,38.99999999999999,0.0,0.0,18,-0.5240393566439843,-1.5895534494866923,0
6799,3,26.714285714285715,5.424680269693947,170.66,120.12,1997-01-27,35.142857142857146,38.99999999999999,6.0,264.2,42,0.529112668411313,0.2212475657009416,0
6819,0,0.0,0.0,6.79,0.0,1997-01-27,35.142857142857146,38.99999999999999,0.0,0.0,48,-0.7805917402347715,0.6739478194978502,0
6821,4,28.428571428571427,6.407947452956593,90.38,61.05,1997-01-27,35.142857142857146,38.99999999999999,0.0,0.0,46,-0.1058320289003088,0.5230477348988807,0
6827,0,0.0,0.0,25.74,0.0,1997-03-13,28.714285714285715,38.99999999999999,0.0,0.0,42,-0.2133026306612104,0.2212475657009416,0
6838,0,0.0,0.0,165.07,0.0,1997-01-27,35.142857142857146,38.99999999999999,1.0,11.88,38,3.957694289490995,-0.0805526034969973,0
6848,0,0.0,0.0,47.3,0.0,1997-02-04,34.0,39.0,0.0,0.0,30,0.4321197019195799,-0.6841529418928755,0
6854,0,0.0,0.0,14.37,0.0,1997-01-27,35.142857142857146,38.99999999999999,2.0,49.97,61,-0.5536760964053471,1.654798369391152,1
6869,0,0.0,0.0,11.77,0.0,1997-01-27,35.142857142857146,38.99999999999999,0.0,0.0,53,-0.6315099584048859,1.051198030995274,0
6892,0,0.0,0.0,24.74,0.0,1997-01-27,35.142857142857146,38.99999999999999,0.0,0.0,27,-0.2432387314302637,-0.9105030687913296,0
6898,2,11.571428571428571,2.754570216737103,53.68,23.950000000000003,1997-01-27,35.142857142857146,38.99999999999999,2.0,20.98,22,-0.0938575885926874,-1.2877532802887537,1
6912,0,0.0,0.0,5.78,0.0,1997-01-28,35.0,39.0,0.0,0.0,47,-0.8108272020115155,0.5984977771983655,1
6918,1,8.571428571428571,2.1484344131667874,29.33,15.36,1997-01-27,35.142857142857146,38.99999999999999,4.0,89.94,64,-0.5656505367129684,1.8811484962896063,0
6931,1,6.428571428571429,1.8607523407150064,50.7,29.33,1997-01-27,35.142857142857146,38.99999999999999,1.0,22.48,62,-0.3441233910219735,1.730248411690637,0
6934,0,0.0,0.0,36.99,0.0,1997-01-27,35.142857142857146,38.99999999999999,2.0,80.94,35,0.12347850299064,-0.3069027303954516,0
6955,0,0.0,0.0,9.77,0.0,1997-01-27,35.142857142857146,38.99999999999999,0.0,0.0,25,-0.6913821599429926,-1.0614031533902992,1
6967,0,0.0,0.0,28.74,0.0,1997-01-27,35.142857142857146,38.99999999999999,0.0,0.0,30,-0.1234943283540503,-0.6841529418928755,1
6983,0,0.0,0.0,14.37,0.0,1997-01-27,35.142857142857146,38.99999999999999,0.0,0.0,33,-0.5536760964053471,-0.4578028149944211,1
6993,5,31.142857142857142,5.3381700570306485,158.71,146.94000000000003,1997-01-27,35.142857142857146,38.99999999999999,0.0,0.0,22,-0.6315099584048859,-1.2877532802887537,0
6999,1,5.857142857142857,1.7676619176489945,43.29,11.77,1997-01-27,35.142857142857146,38.99999999999999,0.0,0.0,33,-0.0402719682160819,-0.4578028149944211,1
7001,0,0.0,0.0,61.05,0.0,1997-01-27,35.142857142857146,38.99999999999999,1.0,77.45,17,0.8437410874940638,-1.6650034917861771,0
7017,0,0.0,0.0,37.03,0.0,1997-01-27,35.142857142857146,38.99999999999999,0.0,0.0,42,0.124675947021402,0.2212475657009416,0
7021,1,7.142857142857143,1.9661128563728327,55.2,26.73,1997-01-27,35.142857142857146,38.99999999999999,0.0,0.0,46,-0.1315770755616947,0.5230477348988807,1
7024,2,8.285714285714286,1.8511828896988565,118.99,48.16,1997-01-27,35.142857142857146,38.99999999999999,0.0,0.0,17,1.1365161530154058,-1.6650034917861771,0
7037,1,33.714285714285715,3.5179216559702966,44.31,12.99,1997-01-27,35.142857142857146,38.99999999999999,0.0,0.0,30,-0.0462591883698926,-0.6841529418928755,1
7040,0,0.0,0.0,24.74,0.0,1997-01-27,35.142857142857146,38.99999999999999,0.0,0.0,35,-0.2432387314302637,-0.3069027303954516,1
7050,0,0.0,0.0,23.98,0.0,1997-01-27,35.142857142857146,38.99999999999999,0.0,0.0,54,-0.2659901680147442,1.1266480732947588,1
7071,0,0.0,0.0,23.54,0.0,1997-01-27,35.142857142857146,38.99999999999999,0.0,0.0,21,-0.2791620523531278,-1.3632033225882385,0
7093,0,0.0,0.0,11.77,0.0,1997-01-27,35.142857142857146,38.99999999999999,1.0,5.49,55,-0.6315099584048859,1.2020981155942436,0
7102,8,33.57142857142857,4.801504091128106,267.79,235.86,1997-01-28,35.0,39.0,0.0,0.0,42,-0.02799816690077,0.2212475657009416,0
7104,1,4.428571428571429,1.488077055429833,97.61,54.71,1997-01-28,35.0,39.0,0.0,0.0,42,0.3004008585357453,0.2212475657009416,1
7112,0,0.0,0.0,28.99,0.0,1997-01-28,35.0,39.0,0.0,0.0,42,-0.116010303161787,0.2212475657009416,0
7120,6,29.285714285714285,7.334390556294766,247.94,219.18,1997-01-28,35.0,39.0,3.0,84.44,31,-0.1228956063386692,-0.6087028995933906,1
7122,1,8.142857142857142,2.097141118779237,49.47,34.11,1997-01-28,35.0,39.0,0.0,0.0,34,-0.5240393566439843,-0.3823527726949364,0
7130,2,3.857142857142857,1.0498221244986776,125.13,40.3,1997-01-28,35.0,39.0,4.0,263.40999999999997,28,1.5556215637821529,-0.835053026491845,1
7136,0,0.0,0.0,32.29,0.0,1997-01-28,35.0,39.0,0.0,0.0,33,-0.0172211706239108,-0.4578028149944211,0
7148,3,25.285714285714285,4.881564298666021,257.25,211.36,1997-01-28,35.0,39.0,2.0,142.91,31,0.3899097998352148,-0.6087028995933906,1
7152,6,23.0,7.932215199089697,545.47,476.0,1997-01-28,35.0,39.0,0.0,0.0,69,1.0958030559694931,2.25839870778703,1
7158,0,0.0,0.0,58.31,0.0,1997-01-28,35.0,39.0,0.0,0.0,33,0.7617161713868577,-0.4578028149944211,1
7162,1,20.428571428571427,3.016934481204594,21.75,14.96,1997-01-28,35.0,39.0,0.0,0.0,35,-0.7805917402347715,-0.3069027303954516,1
7180,0,0.0,0.0,5.99,0.0,1997-01-28,35.0,39.0,0.0,0.0,41,-0.8045406208500142,0.1457975234014569,1
7186,2,16.285714285714285,4.132059694624251,88.63,57.28,1997-01-28,35.0,39.0,0.0,0.0,21,-0.0453611053468209,-1.3632033225882385,0
7193,5,25.142857142857142,5.642680259188486,101.6,86.24000000000001,1997-01-28,35.0,39.0,7.0,159.23,17,-0.5240393566439843,-1.6650034917861771,1
7198,0,0.0,0.0,28.74,0.0,1997-01-28,35.0,39.0,0.0,0.0,24,-0.1234943283540503,-1.136853195689784,1
7204,1,28.0,3.332204510175204,23.259999999999998,10.77,1997-01-28,35.0,39.0,0.0,0.0,26,-0.6099559658511674,-0.9859531110908144,0
7216,0,0.0,0.0,31.54,0.0,1997-01-28,35.0,39.0,0.0,0.0,45,-0.0396732462007009,0.4475976925993959,1
7231,0,0.0,0.0,24.99,0.0,1997-01-28,35.0,39.0,0.0,0.0,37,-0.2357547062380004,-0.1560026457964821,0
7244,0,0.0,0.0,14.96,0.0,1997-01-28,35.0,39.0,0.0,0.0,28,-0.5360137969516056,-0.835053026491845,0
7260,0,0.0,0.0,27.94,0.0,1997-01-28,35.0,39.0,0.0,0.0,60,-0.1474432089692929,1.5793483270916673,0
7273,1,3.0,1.0986122886681098,54.47,29.93,1997-02-06,33.714285714285715,38.99999999999999,1.0,25.48,38,-0.2492259515840744,-0.0805526034969973,0
7276,0,0.0,0.0,19.99,0.0,1997-01-28,35.0,39.0,0.0,0.0,39,-0.3854352100832672,-0.0051025611975126,1
7288,0,0.0,0.0,11.77,0.0,1997-01-28,35.0,39.0,0.0,0.0,41,-0.6315099584048859,0.1457975234014569,0
7292,0,0.0,0.0,36.97,0.0,1997-01-29,34.857142857142854,39.00000000000001,1.0,38.98,53,0.1228797809752589,1.051198030995274,0
7294,1,18.857142857142858,2.9368917735310576,51.620000000000005,29.92,1997-01-28,35.0,39.0,1.0,34.8,23,-0.3342444777681859,-1.2123032379892686,0
7305,1,6.0,1.791759469228055,36.93,21.54,1997-01-28,35.0,39.0,0.0,0.0,30,-0.5231412736209127,-0.6841529418928755,1
7313,0,0.0,0.0,32.6,0.0,1997-01-28,35.0,39.0,0.0,0.0,39,-0.0079409793855041,-0.0051025611975126,1
7323,13,34.42857142857143,6.346687568453474,570.66,551.71,1997-01-28,35.0,39.0,6.0,256.62,18,-0.4165687548830827,-1.5895534494866923,0
7330,0,0.0,0.0,16.36,0.0,1997-01-28,35.0,39.0,0.0,0.0,69,-0.4941032558749309,2.25839870778703,1
7333,2,21.0,3.5709688593018214,287.9,219.25,1997-02-03,34.142857142857146,38.99999999999999,0.0,0.0,30,1.0712554533388694,-0.6841529418928755,1
7361,0,0.0,0.0,36.48,0.0,1997-01-28,35.0,39.0,0.0,0.0,47,0.1082110915984226,0.5984977771983655,0
7367,1,3.5714285714285716,1.2729656758128876,47.98,24.99,1997-01-28,35.0,39.0,0.0,0.0,20,-0.2956269077761071,-1.438653364887723,1
7375,2,17.428571428571427,3.5442075182412216,56.46,41.1,1997-01-29,34.857142857142854,39.00000000000001,2.0,25.98,58,-0.5240393566439843,1.428448242492698,0
7384,1,22.857142857142858,3.1292636661785136,233.06,128.89,1997-01-29,34.857142857142854,39.00000000000001,0.0,0.0,77,2.134585752655645,2.861999046182908,1
7386,0,0.0,0.0,13.99,0.0,1997-01-29,34.857142857142854,39.00000000000001,0.0,0.0,42,-0.5650518146975873,0.2212475657009416,0
7401,0,0.0,0.0,33.13,0.0,1997-01-29,34.857142857142854,39.00000000000001,0.0,0.0,38,0.0079251540220941,-0.0805526034969973,0
7405,1,17.142857142857142,2.841581593726733,149.27,123.53,1997-03-10,29.142857142857142,39.0,2.0,130.4,21,-0.2133026306612104,-1.3632033225882385,1
7409,1,11.142857142857142,2.4107986776342782,24.75,11.78,1997-01-29,34.857142857142854,39.00000000000001,0.0,0.0,20,-0.5955866374820217,-1.438653364887723,0
7416,0,0.0,0.0,51.38,0.0,1997-02-06,33.714285714285715,38.99999999999999,0.0,0.0,24,0.5542589930573179,-1.136853195689784,0
7422,0,0.0,0.0,21.99,0.0,1997-01-29,34.857142857142854,39.00000000000001,0.0,0.0,49,-0.3255630085451605,0.7493978617973349,1
7423,0,0.0,0.0,25.54,0.0,1997-03-05,29.857142857142858,39.0,0.0,0.0,62,-0.219289850815021,1.730248411690637,1
7435,2,14.0,2.6874309138994747,173.20999999999998,137.7,1997-02-03,34.142857142857146,38.99999999999999,0.0,0.0,25,0.0791730738524409,-1.0614031533902992,0
7442,0,0.0,0.0,15.36,0.0,1997-01-30,34.714285714285715,38.99999999999999,0.0,0.0,43,-0.5240393566439843,0.2966976080004264,0
7449,1,4.0,1.3862943611198906,49.519999999999996,37.75,1997-01-29,34.857142857142854,39.00000000000001,0.0,0.0,70,-0.6315099584048859,2.333848750086515,1
7460,1,0.5714285714285714,-0.5596157879354228,44.37,29.58,1997-01-29,34.857142857142854,39.00000000000001,0.0,0.0,45,-0.5411029340823448,0.4475976925993959,1
7462,0,0.0,0.0,12.49,0.0,1997-01-29,34.857142857142854,39.00000000000001,0.0,0.0,42,-0.6099559658511674,0.2212475657009416,1
7467,1,8.714285714285714,2.164963715117998,51.29,28.99,1997-02-09,33.285714285714285,39.00000000000001,0.0,0.0,54,-0.3162828173067539,1.1266480732947588,1
7484,0,0.0,0.0,25.76,0.0,1997-01-29,34.857142857142854,39.00000000000001,0.0,0.0,33,-0.2127039086458292,-0.4578028149944211,1
7500,0,0.0,0.0,19.99,0.0,1997-01-29,34.857142857142854,39.00000000000001,0.0,0.0,58,-0.3854352100832672,1.428448242492698,1
7512,4,30.571428571428573,6.9413052486601945,100.15,90.17000000000002,1997-01-29,34.857142857142854,39.00000000000001,1.0,29.36,57,-0.6850955787814913,1.352998200193213,1
7513,6,33.57142857142857,6.133352371340685,112.53,97.83,1997-01-29,34.857142857142854,39.00000000000001,5.0,107.92,43,-0.5437971831515596,0.2966976080004264,1
7517,1,1.7142857142857142,0.5389965007326869,44.73,14.37,1997-01-29,34.857142857142854,39.00000000000001,0.0,0.0,39,-0.0749978451081838,-0.0051025611975126,1
7520,0,0.0,0.0,14.96,0.0,1997-01-30,34.714285714285715,38.99999999999999,0.0,0.0,39,-0.5360137969516056,-0.0051025611975126,1
7536,2,9.714285714285714,3.0278635517367842,180.8,100.54,1997-01-29,34.857142857142854,39.00000000000001,0.0,0.0,51,1.4188135832675792,0.9002979463963044,1
7540,0,0.0,0.0,27.13,0.0,1997-01-29,34.857142857142854,39.00000000000001,2.0,107.59,43,-0.1716914505922262,0.2966976080004264,1
7561,0,0.0,0.0,14.96,0.0,1997-01-29,34.857142857142854,39.00000000000001,2.0,33.48,68,-0.5360137969516056,2.182948665487545,1
7572,2,12.0,3.581248789921571,64.27000000000001,28.93,1997-01-29,34.857142857142854,39.00000000000001,1.0,24.46,17,0.0740839367217019,-1.6650034917861771,0
7579,0,0.0,0.0,67.47,0.0,1997-01-29,34.857142857142854,39.00000000000001,0.0,0.0,59,1.0359308544313863,1.5038982847921825,1
7587,7,34.857142857142854,4.816407496630683,113.96,102.18999999999998,1997-01-29,34.857142857142854,39.00000000000001,1.0,12.99,44,-0.6315099584048859,0.3721476502999111,1
7601,0,0.0,0.0,15.36,0.0,1997-01-29,34.857142857142854,39.00000000000001,0.0,0.0,33,-0.5240393566439843,-0.4578028149944211,0
7606,0,0.0,0.0,50.94,0.0,1997-02-19,31.857142857142858,39.0,0.0,0.0,38,0.5410871087189343,-0.0805526034969973,1
7618,0,0.0,0.0,6.79,0.0,1997-01-29,34.857142857142854,39.00000000000001,0.0,0.0,25,-0.7805917402347715,-1.0614031533902992,0
7636,0,0.0,0.0,57.09,0.0,1997-01-29,34.857142857142854,39.00000000000001,0.0,0.0,47,0.7251941284486125,0.5984977771983655,1
7647,0,0.0,0.0,26.14,0.0,1997-01-29,34.857142857142854,39.00000000000001,0.0,0.0,47,-0.201328190353589,0.5984977771983655,0
7661,0,0.0,0.0,27.13,0.0,1997-01-29,34.857142857142854,39.00000000000001,0.0,0.0,38,-0.1716914505922262,-0.0805526034969973,0
7674,3,20.285714285714285,4.763742562570383,174.66000000000003,144.51000000000002,1997-01-29,34.857142857142854,39.00000000000001,0.0,0.0,32,-0.081284426269685,-0.5332528572939059,1
7675,0,0.0,0.0,30.13,0.0,1997-01-29,34.857142857142854,39.00000000000001,0.0,0.0,25,-0.0818831482850661,-1.0614031533902992,1
7691,5,17.0,5.149378681094379,326.78,312.40999999999997,1997-01-29,34.857142857142854,39.00000000000001,0.0,0.0,26,-0.5536760964053471,-0.9859531110908144,1
7694,0,0.0,0.0,24.94,0.0,1997-01-29,34.857142857142854,39.00000000000001,0.0,0.0,39,-0.237251511276453,-0.0051025611975126,0
7710,0,0.0,0.0,20.54,0.0,1997-01-30,34.714285714285715,38.99999999999999,0.0,0.0,24,-0.3689703546602879,-1.136853195689784,1
7726,0,0.0,0.0,32.24,0.0,1997-01-30,34.714285714285715,38.99999999999999,1.0,201.88,45,-0.0187179756623633,0.4475976925993959,1
7735,0,0.0,0.0,53.98,0.0,1997-02-12,32.857142857142854,39.00000000000001,0.0,0.0,36,0.6320928550568565,-0.2314526880959669,1
7745,0,0.0,0.0,6.79,0.0,1997-01-30,34.714285714285715,38.99999999999999,0.0,0.0,54,-0.7805917402347715,1.1266480732947588,1
7764,0,0.0,0.0,44.98,0.0,1997-01-30,34.714285714285715,38.99999999999999,0.0,0.0,37,0.3626679481353763,-0.1560026457964821,1
7772,1,13.285714285714286,2.586689344097943,41.43,12.49,1997-01-30,34.714285714285715,38.99999999999999,1.0,24.07,39,-0.1175071082002396,-0.0051025611975126,1
7780,0,0.0,0.0,11.77,0.0,1997-01-30,34.714285714285715,38.99999999999999,0.0,0.0,79,-0.6315099584048859,3.0128991307818778,1
7795,1,24.857142857142858,3.2131451501592156,43.69,14.96,1997-01-30,34.714285714285715,38.99999999999999,1.0,24.87,40,-0.1237936893617407,0.0703474811019721,1
7800,0,0.0,0.0,5.98,0.0,1997-01-30,34.714285714285715,38.99999999999999,0.0,0.0,39,-0.8048399818577048,-0.0051025611975126,1
7811,0,0.0,0.0,14.37,0.0,1997-01-30,34.714285714285715,38.99999999999999,3.0,41.56,34,-0.5536760964053471,-0.3823527726949364,0
7830,0,0.0,0.0,40.73,0.0,1997-01-30,34.714285714285715,38.99999999999999,0.0,0.0,50,0.2354395198668993,0.8248479040968197,0
7838,2,14.428571428571429,3.498361130115803,41.64,33.66,1997-01-30,34.714285714285715,38.99999999999999,2.0,29.97,27,-0.7449677803195981,-0.9105030687913296,1
