cust,x,t_x,litt,sales,sales_x,first,T_cal,T_star,x_star,sales_star,zone,state,gender,age_category,age
6576,6,20.142857142857142,5.006640892863154,169.38,154.42,1997-01-26,35.285714285714285,39.00000000000001,4.0,173.04,Eastern,Massachusetts,M,medium,60
6577,4,33.0,8.371341314403674,94.59,69.64999999999999,1997-01-26,35.285714285714285,39.00000000000001,3.0,54.05,Mountain,Arizona,M,medium,54
6578,1,8.0,2.0794415416798357,85.38,39.1,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Central,Louisiana,F,medium,39
6579,1,23.857142857142858,3.172083663361442,41.74,13.97,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Pacific,California,M,medium,35
6580,1,0.42857142857142855,-0.8472978603872037,43.129999999999995,15.36,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Florida,M,medium,38
6581,2,26.0,5.120069135141717,109.78999999999999,85.8,1997-01-26,35.285714285714285,39.00000000000001,1.0,47.96,Central,Illinois,M,,30
6582,0,0.0,0.0,34.94,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Pennsylvania,M,medium,45
6583,1,21.285714285714285,3.0580361568901457,29.33,15.36,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,New York,F,young,25
6584,0,0.0,0.0,13.77,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Ohio,F,young,25
6585,0,0.0,0.0,82.02,0.0,1997-01-27,35.142857142857146,38.99999999999999,0.0,0.0,Eastern,New York,F,medium,59
6586,1,5.857142857142857,1.7676619176489945,24.98,12.49,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Pacific,Washington,M,young,26
6587,0,0.0,0.0,27.13,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Mountain,Colorado,M,medium,52
6588,1,2.5714285714285716,0.9444616088408515,68.32,34.36,1997-01-26,35.285714285714285,39.00000000000001,1.0,15.49,Pacific,California,F,medium,44
6589,2,20.857142857142858,4.353039097800629,83.19,56.06,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Central,Texas,M,young,22
6590,1,2.7142857142857144,0.9985288301111273,134.32999999999998,104.58,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Mountain,Utah,F,young,19
6591,7,32.42857142857143,6.927936328422477,274.15,264.18,1997-01-26,35.285714285714285,39.00000000000001,4.0,96.92999999999999,Central,Tennessee,F,medium,39
6592,0,0.0,0.0,39.97,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Mountain,Colorado,F,medium,52
6593,0,0.0,0.0,29.58,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Pacific,California,M,young,25
6594,1,6.142857142857143,1.8152899666382492,195.86,74.18,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,West Virginia,M,young,29
6595,0,0.0,0.0,9.97,0.0,1997-02-09,33.285714285714285,39.00000000000001,0.0,0.0,Eastern,New Jersey,F,medium,41
6596,2,1.8571428571428572,-0.49062291644847117,73.39,32.27,1997-01-26,35.285714285714285,39.00000000000001,3.0,54.96,Central,Louisiana,M,medium,45
6597,0,0.0,0.0,29.33,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Pacific,California,M,medium,38
6598,2,21.571428571428573,4.30516762914827,86.06,44.379999999999995,1997-01-26,35.285714285714285,39.00000000000001,2.0,52.97,Central,Missouri,F,medium,52
6599,0,0.0,0.0,8.77,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Pacific,California,M,medium,31
6600,0,0.0,0.0,27.94,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Massachusetts,F,old,80
6601,0,0.0,0.0,73.95,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Indiana,F,medium,48
6602,2,6.0,1.4834581095735384,88.4,50.08,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Central,Illinois,F,young,24
6603,0,0.0,0.0,14.96,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,New York,M,medium,31
6604,0,0.0,0.0,15.7,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Pacific,Oregon,M,young,22
6605,0,0.0,0.0,13.97,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Connecticut,F,medium,43
6606,3,11.142857142857142,2.6945483816683375,153.9,96.05,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Central,Texas,F,young,19
6607,0,0.0,0.0,26.14,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Mountain,Utah,M,young,28
6608,0,0.0,0.0,26.99,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,North Carolina,M,medium,37
6609,0,0.0,0.0,29.92,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Central,Wisconsin,M,young,27
6610,0,0.0,0.0,14.79,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,North Carolina,M,medium,38
6611,0,0.0,0.0,16.36,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Florida,M,medium,51
6612,0,0.0,0.0,12.97,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Ohio,M,medium,31
6613,1,11.142857142857142,2.4107986776342782,29.92,14.96,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Central,Texas,F,medium,48
6614,1,3.2857142857142856,1.1895840668738364,33.4,16.7,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,North Carolina,M,medium,41
6615,0,0.0,0.0,14.37,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Mountain,Colorado,F,,30
6616,0,0.0,0.0,83.22,0.0,1997-01-27,35.142857142857146,38.99999999999999,0.0,0.0,Eastern,New York,F,medium,43
6617,1,26.428571428571427,3.2744456760230114,34.98,19.99,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Pacific,California,M,medium,45
6618,6,34.0,10.03735183435331,242.54000000000002,194.26,1997-01-26,35.285714285714285,39.00000000000001,1.0,40.47,Central,Illinois,M,medium,34
6619,0,0.0,0.0,76.6,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,New York,F,medium,48
6620,2,2.2857142857142856,0.20252426411147387,48.480000000000004,43.69,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Central,Oklahoma,F,medium,58
6621,0,0.0,0.0,31.32,0.0,1997-02-01,34.42857142857143,39.0,0.0,0.0,Eastern,Maryland,F,young,23
6622,0,0.0,0.0,14.37,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Florida,M,medium,42
6623,0,0.0,0.0,92.18,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Pennsylvania,F,young,18
6624,0,0.0,0.0,15.36,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Florida,M,young,22
6625,0,0.0,0.0,63.33,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Mountain,Arizona,F,medium,49
6626,0,0.0,0.0,11.77,0.0,1997-01-26,35.285714285714285,39.00000000000001,1.0,44.97,Eastern,South Carolina,M,medium,45
6627,0,0.0,0.0,15.36,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,North Carolina,M,medium,50
6628,0,0.0,0.0,21.3,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Pacific,California,F,medium,44
6629,2,31.0,5.41018726239138,90.57,74.21000000000001,1997-01-26,35.285714285714285,39.00000000000001,1.0,30.48,Eastern,Pennsylvania,M,medium,42
6630,1,2.7142857142857144,0.9985288301111273,43.11,14.37,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Virginia,F,young,28
6631,0,0.0,0.0,24.98,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Pacific,Oregon,M,young,20
6632,0,0.0,0.0,13.97,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,South Carolina,F,medium,41
6633,2,10.0,3.0938215195285816,350.96999999999997,238.83999999999997,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Central,Nebraska,M,medium,32
6634,0,0.0,0.0,27.77,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Ohio,M,young,29
6635,0,0.0,0.0,36.69,0.0,1997-01-26,35.285714285714285,39.00000000000001,1.0,39.96,Central,Illinois,M,young,23
6636,0,0.0,0.0,34.98,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Central,Texas,F,medium,52
6637,0,0.0,0.0,76.2,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Central,Tennessee,M,medium,52
6638,0,0.0,0.0,32.31,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,New Jersey,M,medium,34
6639,0,0.0,0.0,12.49,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Central,Tennessee,F,medium,44
6640,0,0.0,0.0,35.35,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Mountain,Utah,M,medium,38
6641,0,0.0,0.0,29.92,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Mountain,Arizona,M,medium,49
6642,2,16.142857142857142,4.098417887609736,76.78,61.42,1997-01-31,34.57142857142857,39.0,0.0,0.0,Eastern,Florida,M,young,23
6643,1,32.714285714285715,3.4878118544989265,37.75,26.98,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Mountain,Arizona,M,old,61
6644,2,22.428571428571427,4.833362196848142,228.95,158.5,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Mountain,Utah,F,young,28
6645,0,0.0,0.0,9.77,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Mountain,Arizona,M,medium,35
6646,0,0.0,0.0,14.37,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Mountain,Utah,M,medium,33
6647,0,0.0,0.0,11.99,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,South Carolina,M,medium,38
6648,0,0.0,0.0,45.94,0.0,1997-01-27,35.142857142857146,38.99999999999999,0.0,0.0,Eastern,Michigan,F,young,24
6649,0,0.0,0.0,13.97,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Massachusetts,M,young,23
6650,0,0.0,0.0,99.1,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Georgia,F,medium,42
6651,0,0.0,0.0,26.73,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Mountain,Utah,M,young,26
6652,2,7.285714285714286,0.020202707317515944,158.31,111.49000000000001,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Pennsylvania,F,medium,34
6653,1,33.57142857142857,3.5136753650888455,41.93,13.99,1997-02-01,34.42857142857143,39.0,2.0,39.29,Pacific,Oregon,F,medium,51
6654,0,0.0,0.0,29.13,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Florida,F,young,25
6655,1,21.714285714285715,3.077970371790963,81.82,15.36,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Central,Texas,M,medium,33
6656,3,22.0,5.752119021217491,124.78,70.43,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Connecticut,M,old,61
6657,0,0.0,0.0,37.71,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Central,Texas,M,medium,36
6658,3,8.857142857142858,2.4819869396846665,337.32,287.47,1997-02-13,32.714285714285715,38.99999999999999,0.0,0.0,Central,Missouri,M,young,26
6659,12,34.857142857142854,4.558843788555257,660.96,519.62,1997-01-26,35.285714285714285,39.00000000000001,10.0,367.73,Mountain,New Mexico,M,medium,35
6660,0,0.0,0.0,12.97,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,New Jersey,F,young,28
6661,0,0.0,0.0,24.14,0.0,1997-03-06,29.714285714285715,38.99999999999999,0.0,0.0,Eastern,Massachusetts,F,old,66
6662,0,0.0,0.0,15.36,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,New York,F,young,23
6663,5,26.428571428571427,5.3589244885000955,193.71,170.17000000000002,1997-01-26,35.285714285714285,39.00000000000001,6.0,213.35,Central,Texas,F,medium,40
6664,0,0.0,0.0,16.36,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Mountain,Arizona,M,old,61
6665,0,0.0,0.0,4.79,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Ohio,M,young,27
6666,0,0.0,0.0,20.0,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Georgia,M,medium,51
6667,1,21.285714285714285,3.0580361568901457,56.989999999999995,13.77,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Central,Iowa,M,medium,43
6668,1,25.0,3.2188758248682006,47.98,19.99,1997-01-26,35.285714285714285,39.00000000000001,2.0,18.57,Central,Missouri,M,medium,42
6669,2,31.142857142857142,4.959127153859775,79.41,58.06,1997-01-26,35.285714285714285,39.00000000000001,8.0,225.60999999999999,Central,Arkansas,M,young,17
6670,0,0.0,0.0,11.7,0.0,1997-01-26,35.285714285714285,39.00000000000001,1.0,24.98,Eastern,Pennsylvania,M,medium,47
6671,2,19.571428571428573,4.356708826689592,103.34,84.39,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Central,Oklahoma,F,young,20
6672,0,0.0,0.0,19.76,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Virginia,M,medium,48
6673,0,0.0,0.0,14.37,0.0,1997-02-10,33.142857142857146,38.99999999999999,0.0,0.0,Eastern,New York,F,old,81
6674,7,25.857142857142858,7.879337171129516,539.52,470.79999999999995,1997-01-26,35.285714285714285,39.00000000000001,10.0,478.49,Eastern,New York,F,medium,43
6675,3,21.0,5.3383227011617365,100.58,86.61,1997-01-26,35.285714285714285,39.00000000000001,1.0,24.48,Central,Illinois,M,,30
6676,0,0.0,0.0,6.79,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,New Jersey,M,medium,59
6677,2,26.285714285714285,5.142140826527231,42.31,27.94,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,North Carolina,M,medium,37
6678,0,0.0,0.0,22.99,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Central,Missouri,M,young,23
6679,6,9.0,1.6082046726423282,229.22,215.45000000000002,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Virginia,M,young,29
6680,0,0.0,0.0,15.36,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Kentucky,M,young,20
6681,0,0.0,0.0,17.76,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Michigan,M,medium,33
6682,0,0.0,0.0,73.97,0.0,1997-01-27,35.142857142857146,38.99999999999999,0.0,0.0,Mountain,Idaho,M,medium,60
6683,1,4.714285714285714,1.550597412411167,30.75,15.76,1997-01-26,35.285714285714285,39.00000000000001,1.0,20.99,Eastern,Virginia,M,medium,40
6684,0,0.0,0.0,11.77,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Maryland,M,medium,58
6685,0,0.0,0.0,10.77,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Mountain,Colorado,F,medium,36
6686,1,34.285714285714285,3.5347287742866778,47.09,18.98,1997-01-26,35.285714285714285,39.00000000000001,2.0,71.94,Central,Alabama,F,young,24
6687,0,0.0,0.0,21.99,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Central,Missouri,M,medium,36
6688,0,0.0,0.0,16.36,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Pacific,Washington,M,old,73
6689,1,13.142857142857142,2.575878427993727,41.07,23.77,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Pennsylvania,M,medium,32
6690,6,33.857142857142854,8.751723534294776,382.65999999999997,299.42999999999995,1997-01-26,35.285714285714285,39.00000000000001,6.0,353.25,Central,Tennessee,M,young,17
6691,3,7.0,2.1972245773362196,126.19,86.82,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Maryland,F,medium,31
6692,1,4.142857142857143,1.421385680931161,57.209999999999994,19.77,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Mountain,Utah,M,old,71
6693,3,25.857142857142858,5.4420011306365765,194.51999999999998,133.07999999999998,1997-01-26,35.285714285714285,39.00000000000001,1.0,29.98,Central,Oklahoma,F,young,18
6694,1,12.285714285714286,2.5084371471981943,27.73,11.77,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Central,Wisconsin,M,,30
6695,0,0.0,0.0,30.97,0.0,1997-01-26,35.285714285714285,39.00000000000001,3.0,53.949999999999996,Eastern,Pennsylvania,F,young,21
6696,2,10.714285714285714,2.910574465213684,57.08,43.11,1997-01-26,35.285714285714285,39.00000000000001,1.0,41.47,Central,Arkansas,M,young,24
6697,0,0.0,0.0,31.52,0.0,1997-01-26,35.285714285714285,39.00000000000001,1.0,13.99,Eastern,New York,F,old,74
6698,0,0.0,0.0,9.78,0.0,1997-01-28,35.0,39.0,0.0,0.0,Eastern,North Carolina,M,medium,40
6699,1,0.14285714285714285,-1.9459101490553135,35.599999999999994,17.7,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Florida,M,medium,35
6700,0,0.0,0.0,40.77,0.0,1997-01-26,35.285714285714285,39.00000000000001,1.0,56.95,Central,Illinois,F,medium,54
6701,0,0.0,0.0,40.31,0.0,1997-01-28,35.0,39.0,0.0,0.0,Mountain,Arizona,M,medium,50
6702,0,0.0,0.0,13.97,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Ohio,M,young,27
6703,0,0.0,0.0,167.04,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Kentucky,M,medium,49
6704,0,0.0,0.0,33.4,0.0,1997-02-20,31.714285714285715,38.99999999999999,0.0,0.0,Eastern,New Jersey,M,medium,55
6705,0,0.0,0.0,12.49,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Michigan,M,medium,37
6706,0,0.0,0.0,9.77,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Pennsylvania,F,young,25
6707,0,0.0,0.0,12.49,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Virginia,M,young,19
6708,0,0.0,0.0,93.77,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Virginia,M,medium,43
6709,1,7.571428571428571,2.0243817644968085,86.17,17.99,1997-01-26,35.285714285714285,39.00000000000001,3.0,76.94,Eastern,Ohio,F,medium,42
6710,1,3.4285714285714284,1.2321436812926323,61.31,13.97,1997-01-26,35.285714285714285,39.00000000000001,2.0,42.47,Pacific,California,M,young,22
6711,0,0.0,0.0,48.23,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Central,Texas,M,medium,40
6712,0,0.0,0.0,76.01,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Mountain,Arizona,F,medium,50
6713,0,0.0,0.0,34.99,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Georgia,F,medium,44
6714,1,1.1428571428571428,0.13353139262452257,135.16,73.69,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Mountain,Arizona,F,medium,48
6715,0,0.0,0.0,45.29,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Pacific,California,M,medium,48
6716,5,32.857142857142854,8.16918528632533,148.28,133.91000000000003,1997-01-26,35.285714285714285,39.00000000000001,1.0,27.99,Eastern,New York,F,medium,48
6717,0,0.0,0.0,14.37,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Mountain,Idaho,M,medium,38
6718,1,27.857142857142858,3.3270894095084333,30.97,7.98,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Mountain,Colorado,M,medium,41
6719,0,0.0,0.0,25.54,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,New Jersey,M,,30
6720,4,34.0,8.46185490028815,91.95,61.18,1997-01-26,35.285714285714285,39.00000000000001,5.0,146.9,Central,Illinois,F,young,25
6721,0,0.0,0.0,26.76,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,New York,F,medium,41
6722,4,28.857142857142858,7.396626030170628,108.29,78.44,1997-01-26,35.285714285714285,39.00000000000001,2.0,48.4,Central,Texas,M,young,20
6723,0,0.0,0.0,15.36,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,North Carolina,M,medium,33
6724,0,0.0,0.0,54.99,0.0,1997-01-28,35.0,39.0,0.0,0.0,Central,Minnesota,M,young,20
6725,1,0.14285714285714285,-1.9459101490553135,36.48,12.49,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Central,Iowa,M,medium,35
6726,2,1.5714285714285714,-1.5892352051165812,44.17,21.87,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,North Carolina,M,medium,31
6727,0,0.0,0.0,14.96,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Mountain,Colorado,M,medium,36
6728,0,0.0,0.0,29.98,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Central,Alabama,F,medium,47
6729,1,2.7142857142857144,0.9985288301111273,87.97,75.2,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Central,Kansas,M,young,23
6730,0,0.0,0.0,65.57,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Virginia,F,medium,38
6731,0,0.0,0.0,12.49,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Vermont,M,young,17
6732,0,0.0,0.0,5.78,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Indiana,F,medium,43
6733,0,0.0,0.0,14.99,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Central,Illinois,F,medium,48
6734,0,0.0,0.0,15.36,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Maryland,M,medium,42
6735,3,10.285714285714286,2.3375356569461214,182.18,107.58,1997-03-08,29.428571428571427,39.0,1.0,126.45,Eastern,Virginia,M,medium,31
6736,1,29.571428571428573,3.386808644210056,29.75,14.96,1997-01-26,35.285714285714285,39.00000000000001,4.0,121.42999999999999,Eastern,Florida,M,old,61
6737,3,21.285714285714285,1.3921083309853102,39.71,26.939999999999998,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Pacific,Oregon,M,young,28
6738,3,3.5714285714285716,0.3360556567359969,158.87,116.18,1997-01-28,35.0,39.0,0.0,0.0,Mountain,Arizona,M,medium,41
6739,2,28.857142857142858,5.326488243514733,171.64,121.66,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Pacific,California,M,medium,41
6740,0,0.0,0.0,11.77,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Pacific,California,M,medium,53
6741,0,0.0,0.0,16.7,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Georgia,M,medium,56
6742,1,13.714285714285714,2.618438042412523,34.96,22.99,1997-02-01,34.42857142857143,39.0,0.0,0.0,Eastern,Georgia,M,medium,31
6743,1,4.571428571428571,1.519825753744413,73.34,58.97,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Michigan,F,medium,35
6744,1,9.714285714285714,2.2735975561207935,34.98,14.99,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Ohio,F,young,26
6745,0,0.0,0.0,11.77,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Florida,M,medium,47
6746,2,15.142857142857142,3.2690256085536724,104.28999999999999,75.16,1997-01-26,35.285714285714285,39.00000000000001,1.0,77.95,Eastern,North Carolina,M,medium,52
6747,0,0.0,0.0,29.33,0.0,1997-01-27,35.142857142857146,38.99999999999999,0.0,0.0,Eastern,North Carolina,M,medium,38
6748,1,22.571428571428573,3.1166848839716534,57.06,26.73,1997-01-26,35.285714285714285,39.00000000000001,1.0,49.05,Central,Texas,M,medium,34
6749,1,28.142857142857142,3.337293579682675,144.24,83.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Central,Texas,M,young,28
6750,0,0.0,0.0,50.32,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Central,Tennessee,M,medium,57
6751,0,0.0,0.0,43.13,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Florida,M,medium,47
6752,1,0.14285714285714285,-1.9459101490553135,27.94,13.97,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Central,Texas,M,medium,55
6753,11,26.857142857142858,0.08116994845252645,304.59000000000003,298.1,1997-01-26,35.285714285714285,39.00000000000001,2.0,60.769999999999996,Central,Texas,M,old,68
6754,0,0.0,0.0,59.96,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,New Jersey,M,young,24
6755,2,30.285714285714285,4.8838835884571115,38.1,29.33,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Central,Tennessee,F,young,20
6756,1,6.857142857142857,1.9252908618525775,85.93,29.98,1997-01-27,35.142857142857146,38.99999999999999,0.0,0.0,Eastern,Virginia,F,medium,32
6757,2,15.0,3.546563231933681,36.04,21.67,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Central,Texas,M,medium,56
6758,0,0.0,0.0,66.49,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,Virginia,M,,30
6759,1,1.0,0.0,39.91,29.93,1997-01-26,35.285714285714285,39.00000000000001,1.0,77.45,Mountain,New Mexico,F,medium,39
6760,0,0.0,0.0,53.29,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Central,Iowa,F,young,22
6761,3,24.857142857142858,4.709714041739362,89.53999999999999,80.77000000000001,1997-01-26,35.285714285714285,39.00000000000001,8.0,312.68,Eastern,Connecticut,F,medium,47
6762,1,1.0,0.0,41.099999999999994,11.77,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Central,Illinois,M,medium,42
6763,1,5.857142857142857,1.7676619176489945,66.0,54.23,1997-01-26,35.285714285714285,39.00000000000001,1.0,12.58,Eastern,West Virginia,M,medium,48
6764,5,35.285714285714285,8.600713266403574,145.21,118.48,1997-01-26,35.285714285714285,39.00000000000001,3.0,66.95,Central,Missouri,F,young,25
6765,3,26.142857142857142,3.4145193278874526,75.71000000000001,60.75,1997-01-26,35.285714285714285,39.00000000000001,1.0,37.97,Central,Illinois,F,young,29
6766,0,0.0,0.0,23.99,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,North Carolina,F,medium,46
6767,2,29.285714285714285,3.855776540582259,42.1,28.13,1997-02-02,34.285714285714285,39.00000000000001,1.0,9.49,Central,Louisiana,F,young,26
6768,0,0.0,0.0,13.97,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,Eastern,New Jersey,F,young,25
