cust,x,t_x,litt,sales,sales_x,first,T_cal,T_star,x_star,sales_star,age_scaled,gender_binary
4892,0,0.0,0.0,29.92,0.0,1997-01-20,36.142857142857146,38.99999999999999,0.0,0.0,-0.47558034085592193,1
4894,7,28.285714285714285,6.334188277457955,485.97999999999996,468.21999999999997,1997-01-20,36.142857142857146,38.99999999999999,4.0,218.31,1.5376876237373074,1
4907,4,15.142857142857142,3.9660946108269988,96.07,76.08000000000001,1997-01-20,36.142857142857146,38.99999999999999,0.0,0.0,-0.9975387020467591,1
4911,0,0.0,0.0,23.73,0.0,1997-01-20,36.142857142857146,38.99999999999999,0.0,0.0,1.3139911832269484,0
4930,0,0.0,0.0,76.23,0.0,1997-01-20,36.142857142857146,38.99999999999999,0.0,0.0,-0.6247113011961611,1
4947,0,0.0,0.0,43.89,0.0,1997-01-20,36.142857142857146,38.99999999999999,0.0,0.0,1.4631221435671877,1
4951,7,25.428571428571427,4.377663501873187,165.74,149.75,1997-01-20,36.142857142857146,38.99999999999999,4.0,80.95,-1.1466696623869983,0
4963,0,0.0,0.0,59.25,0.0,1997-01-20,36.142857142857146,38.99999999999999,0.0,0.0,0.2700744608452741,0
4965,0,0.0,0.0,15.96,0.0,1997-02-13,32.714285714285715,38.99999999999999,0.0,0.0,-0.9975387020467591,1
4972,1,8.571428571428571,2.1484344131667874,87.4,58.07,1997-01-20,36.142857142857146,38.99999999999999,0.0,0.0,1.6122531039074268,1
4979,1,7.285714285714286,1.9859154836690125,31.57,19.99,1997-02-02,34.285714285714285,39.00000000000001,1.0,12.99,-0.2518839003455631,1
4982,1,17.0,2.833213344056216,61.650000000000006,38.71,1997-01-20,36.142857142857146,38.99999999999999,2.0,91.91,-0.7738422615364003,1
4987,0,0.0,0.0,23.96,0.0,1997-01-20,36.142857142857146,38.99999999999999,0.0,0.0,-0.7738422615364003,1
5000,2,23.0,4.841773763752428,94.8,65.07,1997-01-20,36.142857142857146,38.99999999999999,1.0,62.46,-0.7738422615364003,0
5006,1,31.571428571428573,3.4522525524624394,67.81,51.5,1997-01-20,36.142857142857146,38.99999999999999,0.0,0.0,-0.2518839003455631,1
5008,0,0.0,0.0,41.91,0.0,1997-01-20,36.142857142857146,38.99999999999999,1.0,19.97,0.2700744608452741,1
5010,4,30.428571428571427,5.259679573842622,112.32,86.58,1997-01-20,36.142857142857146,38.99999999999999,2.0,25.48,1.5376876237373074,1
5022,0,0.0,0.0,38.71,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,0.8665983022062309,1
5031,0,0.0,0.0,51.48,0.0,1997-01-20,36.142857142857146,38.99999999999999,1.0,54.84,-1.221235142557118,1
5038,1,2.4285714285714284,0.8873031950009027,29.159999999999997,14.79,1997-01-20,36.142857142857146,38.99999999999999,1.0,51.96,0.5683363815257525,1
5047,0,0.0,0.0,32.33,0.0,1997-02-24,31.142857142857142,39.0,0.0,0.0,1.01572926254647,0
5048,0,0.0,0.0,40.73,0.0,1997-01-20,36.142857142857146,38.99999999999999,0.0,0.0,1.5376876237373074,0
5066,0,0.0,0.0,9.98,0.0,1997-01-20,36.142857142857146,38.99999999999999,0.0,0.0,0.04637802033491528,0
5067,1,4.571428571428571,1.519825753744413,60.260000000000005,18.76,1997-01-30,34.714285714285715,38.99999999999999,2.0,39.46,-1.0721041822168786,1
5072,2,33.714285714285715,5.617364613523447,67.01,40.25,1997-01-20,36.142857142857146,38.99999999999999,1.0,48.55,-1.1466696623869983,0
5089,0,0.0,0.0,30.86,0.0,1997-01-20,36.142857142857146,38.99999999999999,0.0,0.0,-0.2518839003455631,0
5105,0,0.0,0.0,34.31,0.0,1997-01-20,36.142857142857146,38.99999999999999,0.0,0.0,0.7174673418659917,1
5108,4,36.0,1.697032209871594,175.63,118.75999999999999,1997-01-20,36.142857142857146,38.99999999999999,2.0,30.479999999999997,0.2700744608452741,1
5130,0,0.0,0.0,19.99,0.0,1997-01-20,36.142857142857146,38.99999999999999,2.0,20.98,0.12094350050503488,1
5135,2,21.285714285714285,4.705661724534414,163.32999999999998,113.89,1997-01-21,36.0,39.0,2.0,91.4,-0.40101486068580233,1
5137,1,21.571428571428573,3.0713696877596113,117.02000000000001,89.48,1997-01-21,36.0,39.0,1.0,128.13,0.642901861695872,0
5151,0,0.0,0.0,14.96,0.0,1997-01-21,36.0,39.0,0.0,0.0,-0.32644938051568273,1
5156,1,8.571428571428571,2.1484344131667874,23.96,11.97,1997-01-21,36.0,39.0,0.0,0.0,-0.2518839003455631,0
5176,0,0.0,0.0,13.97,0.0,1997-01-21,36.0,39.0,0.0,0.0,-1.370366102897357,1
5192,11,33.142857142857146,7.134463918730171,581.89,550.38,1997-01-21,36.0,39.0,0.0,0.0,0.12094350050503488,0
5194,0,0.0,0.0,13.97,0.0,1997-01-21,36.0,39.0,0.0,0.0,-0.17731842017544353,1
5206,4,9.0,2.684876634094378,204.26,124.15,1997-01-21,36.0,39.0,0.0,0.0,-0.9229732218766395,1
5215,0,0.0,0.0,21.99,0.0,1997-01-21,36.0,39.0,0.0,0.0,1.0902947427165897,0
5221,12,23.857142857142858,4.828448039418816,329.86,320.89000000000004,1997-01-24,35.57142857142857,39.0,0.0,0.0,-0.9975387020467591,1
5238,0,0.0,0.0,9.98,0.0,1997-01-21,36.0,39.0,0.0,0.0,-0.10275294000532392,0
5240,2,28.0,3.5365128960801786,124.6,76.89,1997-02-03,34.142857142857146,38.99999999999999,1.0,27.97,-0.40101486068580233,0
5242,0,0.0,0.0,12.99,0.0,1997-02-03,34.142857142857146,38.99999999999999,0.0,0.0,-0.40101486068580233,0
5259,0,0.0,0.0,37.48,0.0,1997-01-21,36.0,39.0,1.0,102.93,-1.221235142557118,0
5265,4,17.428571428571427,4.47692023459299,157.42,131.29,1997-01-21,36.0,39.0,3.0,41.97,-1.1466696623869983,1
5281,0,0.0,0.0,14.37,0.0,1997-01-21,36.0,39.0,1.0,18.98,1.388556663397068,0
5285,3,30.428571428571427,6.5085388288575174,107.93,95.96,1997-01-21,36.0,39.0,1.0,26.98,1.5376876237373074,1
5297,0,0.0,0.0,12.49,0.0,1997-01-21,36.0,39.0,0.0,0.0,-0.6992767813662807,1
5302,1,36.0,3.58351893845611,24.46,11.49,1997-01-21,36.0,39.0,1.0,7.49,-0.9229732218766395,0
5309,1,2.142857142857143,0.7621400520468967,46.08,15.36,1997-01-21,36.0,39.0,0.0,0.0,-0.7738422615364003,1
5312,0,0.0,0.0,65.34,0.0,1997-01-22,35.857142857142854,39.00000000000001,0.0,0.0,0.2700744608452741,0
5316,0,0.0,0.0,41.98,0.0,1997-01-21,36.0,39.0,0.0,0.0,0.642901861695872,1
5330,0,0.0,0.0,60.64,0.0,1997-01-21,36.0,39.0,0.0,0.0,1.6868185840775465,1
5336,6,26.571428571428573,6.207136691663271,301.58,263.55,1997-01-21,36.0,39.0,4.0,144.48000000000002,-1.221235142557118,0
5350,3,5.571428571428571,1.7347725378544445,138.48,108.56,1997-01-21,36.0,39.0,0.0,0.0,-0.40101486068580233,0
5353,0,0.0,0.0,74.97,0.0,1997-01-21,36.0,39.0,0.0,0.0,-1.370366102897357,0
5369,0,0.0,0.0,14.96,0.0,1997-01-21,36.0,39.0,0.0,0.0,-1.4449315830674767,1
5390,0,0.0,0.0,39.98,0.0,1997-01-21,36.0,39.0,0.0,0.0,-0.32644938051568273,0
5405,2,31.0,2.5727680055793343,168.42000000000002,55.7,1997-01-22,35.857142857142854,39.00000000000001,2.0,172.88,0.8665983022062309,1
5413,2,9.142857142857142,3.014934480537927,202.31,133.87,1997-01-31,34.57142857142857,39.0,0.0,0.0,0.12094350050503488,1
5418,0,0.0,0.0,18.75,0.0,1997-01-22,35.857142857142854,39.00000000000001,0.0,0.0,-1.2958006227272376,0
5420,18,35.142857142857146,7.593320879291767,1465.36,1415.39,1997-01-22,35.857142857142854,39.00000000000001,5.0,478.22,-1.221235142557118,0
5433,0,0.0,0.0,13.97,0.0,1997-01-22,35.857142857142854,39.00000000000001,0.0,0.0,0.8665983022062309,1
5439,1,5.285714285714286,1.6650077635889111,59.7,14.96,1997-01-22,35.857142857142854,39.00000000000001,0.0,0.0,-1.6686280235778355,1
5444,1,20.857142857142858,3.0376964726530233,101.97,38.92,1997-01-23,35.714285714285715,38.99999999999999,10.0,246.22,-0.9975387020467591,1
5451,0,0.0,0.0,49.97,0.0,1997-01-22,35.857142857142854,39.00000000000001,0.0,0.0,0.642901861695872,0
5461,1,7.857142857142857,2.0614230361771577,49.62,37.65,1997-01-22,35.857142857142854,39.00000000000001,0.0,0.0,-0.40101486068580233,0
5467,0,0.0,0.0,35.76,0.0,1997-01-22,35.857142857142854,39.00000000000001,0.0,0.0,0.7174673418659917,0
5481,0,0.0,0.0,11.77,0.0,1997-01-23,35.714285714285715,38.99999999999999,0.0,0.0,-1.4449315830674767,0
5502,0,0.0,0.0,11.77,0.0,1997-01-22,35.857142857142854,39.00000000000001,0.0,0.0,1.1648602228867093,0
5519,0,0.0,0.0,11.7,0.0,1997-01-22,35.857142857142854,39.00000000000001,2.0,46.96,-0.7738422615364003,0
5525,5,29.571428571428573,7.629277397319608,199.8,136.93,1997-01-22,35.857142857142854,39.00000000000001,1.0,31.48,-1.370366102897357,1
5533,0,0.0,0.0,14.77,0.0,1997-01-22,35.857142857142854,39.00000000000001,0.0,0.0,0.3446399410153937,1
5554,1,35.857142857142854,3.5795427900764705,56.43,41.47,1997-01-22,35.857142857142854,39.00000000000001,1.0,25.16,1.388556663397068,0
5558,0,0.0,0.0,34.98,0.0,1997-01-22,35.857142857142854,39.00000000000001,0.0,0.0,0.04637802033491528,0
5575,6,34.857142857142854,7.309803955001559,122.00999999999999,112.03999999999999,1997-01-22,35.857142857142854,39.00000000000001,8.0,196.37,0.9411637823763505,1
5579,0,0.0,0.0,28.13,0.0,1997-01-22,35.857142857142854,39.00000000000001,0.0,0.0,0.4937709013556329,1
5595,2,11.142857142857142,3.130156124961533,47.72,35.23,1997-01-22,35.857142857142854,39.00000000000001,0.0,0.0,0.7174673418659917,1
5597,0,0.0,0.0,30.36,0.0,1997-01-22,35.857142857142854,39.00000000000001,0.0,0.0,1.01572926254647,1
5615,0,0.0,0.0,43.7,0.0,1997-01-22,35.857142857142854,39.00000000000001,0.0,0.0,0.9411637823763505,1
5631,2,22.714285714285715,4.440969170307332,222.93,192.17000000000002,1997-01-22,35.857142857142854,39.00000000000001,4.0,127.41,-1.594062543407716,0
5633,0,0.0,0.0,12.49,0.0,1997-01-22,35.857142857142854,39.00000000000001,0.0,0.0,-0.9975387020467591,1
5645,1,29.857142857142858,3.396424102909498,45.67,27.77,1997-01-22,35.857142857142854,39.00000000000001,1.0,11.88,-0.028187459835204317,0
5646,0,0.0,0.0,25.74,0.0,1997-01-23,35.714285714285715,38.99999999999999,0.0,0.0,2.134211465098264,0
5651,1,12.857142857142858,2.553899521274952,30.39,12.49,1997-01-23,35.714285714285715,38.99999999999999,1.0,37.96,3.476390108160417,0
5664,0,0.0,0.0,41.5,0.0,1997-01-23,35.714285714285715,38.99999999999999,0.0,0.0,-0.10275294000532392,0
5674,1,4.571428571428571,1.519825753744413,68.42,44.88,1997-01-23,35.714285714285715,38.99999999999999,0.0,0.0,1.239425703056829,1
5677,2,29.428571428571427,5.356201140833244,309.76,154.83999999999997,1997-01-23,35.714285714285715,38.99999999999999,2.0,232.34,-0.5501458210260415,0
5683,0,0.0,0.0,11.77,0.0,1997-01-23,35.714285714285715,38.99999999999999,0.0,0.0,0.4937709013556329,1
5694,0,0.0,0.0,9.77,0.0,1997-01-23,35.714285714285715,38.99999999999999,0.0,0.0,-0.8484077417065199,0
5717,0,0.0,0.0,141.85,0.0,1997-01-23,35.714285714285715,38.99999999999999,0.0,0.0,-1.1466696623869983,1
5719,1,0.14285714285714285,-1.9459101490553135,30.73,6.79,1997-01-23,35.714285714285715,38.99999999999999,0.0,0.0,0.3446399410153937,1
5722,3,33.714285714285715,6.299795655829124,151.93,112.42,1997-01-30,34.714285714285715,38.99999999999999,1.0,25.47,-0.6247113011961611,1
5746,0,0.0,0.0,202.58,0.0,1997-01-23,35.714285714285715,38.99999999999999,0.0,0.0,-1.4449315830674767,1
5749,2,31.714285714285715,5.10730509341662,105.93,67.43,1997-01-23,35.714285714285715,38.99999999999999,6.0,219.6,0.4192054211855133,0
5770,0,0.0,0.0,35.91,0.0,1997-01-23,35.714285714285715,38.99999999999999,0.0,0.0,-0.32644938051568273,1
5779,2,22.428571428571427,4.327505795795465,396.6,271.91,1997-01-23,35.714285714285715,38.99999999999999,0.0,0.0,-0.47558034085592193,1
5788,0,0.0,0.0,14.37,0.0,1997-01-23,35.714285714285715,38.99999999999999,0.0,0.0,-0.9229732218766395,0
5802,0,0.0,0.0,29.16,0.0,1997-01-23,35.714285714285715,38.99999999999999,0.0,0.0,-0.47558034085592193,1
5817,0,0.0,0.0,23.14,0.0,1997-01-23,35.714285714285715,38.99999999999999,0.0,0.0,1.3139911832269484,1
5832,0,0.0,0.0,13.97,0.0,1997-01-23,35.714285714285715,38.99999999999999,0.0,0.0,-1.0721041822168786,1
5837,0,0.0,0.0,119.55,0.0,1997-02-08,33.42857142857143,39.0,0.0,0.0,0.8665983022062309,0
5839,1,22.0,3.091042453358316,141.9,71.45,1997-01-23,35.714285714285715,38.99999999999999,0.0,0.0,-1.4449315830674767,1
5844,1,18.571428571428573,2.921624301400269,97.56,30.6,1997-02-17,32.142857142857146,38.99999999999999,1.0,30.6,-0.5501458210260415,1
5847,10,33.57142857142857,9.222749250175177,425.51,387.55,1997-01-23,35.714285714285715,38.99999999999999,9.0,367.01,-0.5501458210260415,1
5851,0,0.0,0.0,15.76,0.0,1997-01-23,35.714285714285715,38.99999999999999,0.0,0.0,0.3446399410153937,1
5852,1,6.714285714285714,1.9042374526547452,97.92999999999999,30.97,1997-01-23,35.714285714285715,38.99999999999999,0.0,0.0,-0.40101486068580233,1
5855,3,3.4285714285714284,-0.3570915238239487,158.19,124.38999999999999,1997-01-23,35.714285714285715,38.99999999999999,0.0,0.0,0.2700744608452741,1
5870,3,23.714285714285715,5.6186246663158945,190.39,176.01999999999998,1997-01-23,35.714285714285715,38.99999999999999,1.0,34.48,0.1955089806751545,1
5873,0,0.0,0.0,21.54,0.0,1997-01-23,35.714285714285715,38.99999999999999,0.0,0.0,2.9544317469695796,0
5875,2,32.42857142857143,5.559582125682111,95.72999999999999,63.92999999999999,1997-01-23,35.714285714285715,38.99999999999999,0.0,0.0,0.4192054211855133,1
5889,0,0.0,0.0,12.97,0.0,1997-01-23,35.714285714285715,38.99999999999999,0.0,0.0,0.642901861695872,0
5903,0,0.0,0.0,25.14,0.0,1997-01-23,35.714285714285715,38.99999999999999,0.0,0.0,0.4937709013556329,1
5922,0,0.0,0.0,23.54,0.0,1997-01-24,35.57142857142857,39.0,0.0,0.0,0.04637802033491528,0
5936,1,7.571428571428571,2.0243817644968085,69.62,30.32,1997-01-24,35.57142857142857,39.0,0.0,0.0,1.5376876237373074,0
5939,2,29.0,4.871607775843218,104.47,92.7,1997-01-24,35.57142857142857,39.0,3.0,180.26,0.1955089806751545,0
5940,0,0.0,0.0,86.02,0.0,1997-01-25,35.42857142857143,39.0,0.0,0.0,-1.4449315830674767,1
5947,2,34.42857142857143,4.5463296859651585,63.95,49.980000000000004,1997-01-24,35.57142857142857,39.0,0.0,0.0,1.0902947427165897,0
5957,0,0.0,0.0,42.31,0.0,1997-01-24,35.57142857142857,39.0,0.0,0.0,0.12094350050503488,0
5972,0,0.0,0.0,43.7,0.0,1997-01-24,35.57142857142857,39.0,0.0,0.0,-1.5194970632375964,0
5990,0,0.0,0.0,80.59,0.0,1997-01-24,35.57142857142857,39.0,0.0,0.0,-1.370366102897357,0
6002,0,0.0,0.0,78.7,0.0,1997-01-24,35.57142857142857,39.0,0.0,0.0,0.7920328220361113,1
6011,5,33.42857142857143,8.33629655812842,119.03,104.07000000000001,1997-01-24,35.57142857142857,39.0,2.0,62.45,2.2833424254385033,1
6025,0,0.0,0.0,9.97,0.0,1997-01-24,35.57142857142857,39.0,2.0,112.99000000000001,-0.47558034085592193,0
6044,0,0.0,0.0,26.07,0.0,1997-01-24,35.57142857142857,39.0,0.0,0.0,-0.40101486068580233,1
6054,2,24.857142857142858,3.5106312227076186,42.19,28.61,1997-01-24,35.57142857142857,39.0,2.0,23.98,-0.6992767813662807,1
6062,0,0.0,0.0,15.96,0.0,1997-01-24,35.57142857142857,39.0,0.0,0.0,-0.9975387020467591,1
6072,5,8.714285714285714,1.069208171909641,322.55,253.32999999999998,1997-01-24,35.57142857142857,39.0,1.0,69.95,-1.5194970632375964,1
6075,0,0.0,0.0,3.99,0.0,1997-01-29,34.857142857142854,39.00000000000001,0.0,0.0,-0.17731842017544353,0
6084,0,0.0,0.0,23.54,0.0,1997-01-24,35.57142857142857,39.0,3.0,114.84,1.3139911832269484,1
6087,1,26.714285714285715,3.2851984677992734,54.25,27.31,1997-01-24,35.57142857142857,39.0,0.0,0.0,1.4631221435671877,1
6094,1,5.428571428571429,1.6916760106710724,100.94,13.97,1997-01-24,35.57142857142857,39.0,0.0,0.0,-0.028187459835204317,1
6102,0,0.0,0.0,43.09,0.0,1997-01-24,35.57142857142857,39.0,0.0,0.0,-1.2958006227272376,0
6103,1,7.285714285714286,1.9859154836690125,113.52000000000001,59.25,1997-01-24,35.57142857142857,39.0,0.0,0.0,-0.2518839003455631,1
6119,0,0.0,0.0,38.99,0.0,1997-01-24,35.57142857142857,39.0,0.0,0.0,-0.17731842017544353,1
6131,1,20.857142857142858,3.0376964726530233,97.24000000000001,52.47,1997-01-28,35.0,39.0,0.0,0.0,-0.40101486068580233,1
6142,0,0.0,0.0,197.79,0.0,1997-01-24,35.57142857142857,39.0,0.0,0.0,1.3139911832269484,0
6162,0,0.0,0.0,11.77,0.0,1997-01-24,35.57142857142857,39.0,0.0,0.0,-0.10275294000532392,0
6178,0,0.0,0.0,48.98,0.0,1997-01-24,35.57142857142857,39.0,0.0,0.0,-0.028187459835204317,1
6196,0,0.0,0.0,13.97,0.0,1997-01-24,35.57142857142857,39.0,0.0,0.0,1.01572926254647,1
6211,0,0.0,0.0,26.14,0.0,1997-01-24,35.57142857142857,39.0,0.0,0.0,-0.7738422615364003,1
6228,0,0.0,0.0,30.32,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,-1.4449315830674767,1
6242,9,30.571428571428573,3.8767919269699416,771.17,552.6800000000001,1997-02-20,31.714285714285715,38.99999999999999,6.0,269.31,-0.6247113011961611,0
6245,0,0.0,0.0,13.97,0.0,1997-01-25,35.42857142857143,39.0,0.0,0.0,0.12094350050503488,0
6262,0,0.0,0.0,38.5,0.0,1997-01-25,35.42857142857143,39.0,0.0,0.0,2.0596459849281445,0
6278,0,0.0,0.0,12.77,0.0,1997-01-25,35.42857142857143,39.0,0.0,0.0,0.7920328220361113,1
6293,0,0.0,0.0,34.54,0.0,1997-01-25,35.42857142857143,39.0,0.0,0.0,-0.7738422615364003,1
6296,5,14.428571428571429,0.4740413997098991,113.22,86.08999999999999,1997-01-29,34.857142857142854,39.00000000000001,2.0,31.47,-0.17731842017544353,1
6304,1,29.0,3.367295829986474,37.06,15.36,1997-01-25,35.42857142857143,39.0,0.0,0.0,-0.17731842017544353,1
6305,7,17.142857142857142,3.5141927822403765,330.78,297.44,1997-01-25,35.42857142857143,39.0,1.0,18.49,-1.6686280235778355,1
6313,0,0.0,0.0,11.77,0.0,1997-01-25,35.42857142857143,39.0,0.0,0.0,0.04637802033491528,1
6331,0,0.0,0.0,19.77,0.0,1997-01-25,35.42857142857143,39.0,0.0,0.0,-0.47558034085592193,0
6335,2,32.714285714285715,5.286822987122301,108.96,82.22999999999999,1997-01-25,35.42857142857143,39.0,4.0,231.85,1.9105150245879052,1
6353,0,0.0,0.0,14.79,0.0,1997-01-25,35.42857142857143,39.0,0.0,0.0,0.04637802033491528,0
6378,0,0.0,0.0,12.49,0.0,1997-01-25,35.42857142857143,39.0,3.0,56.46,0.2700744608452741,1
6381,2,25.857142857142858,4.577861910634559,26.53,16.76,1997-01-25,35.42857142857143,39.0,2.0,21.98,-1.4449315830674767,0
6392,0,0.0,0.0,109.99,0.0,1997-01-25,35.42857142857143,39.0,1.0,62.99,-0.47558034085592193,0
6396,4,21.428571428571427,5.90057606405869,155.82,127.87,1997-01-25,35.42857142857143,39.0,0.0,0.0,-0.2518839003455631,1
6412,0,0.0,0.0,147.22,0.0,1997-01-25,35.42857142857143,39.0,1.0,101.82,-0.6992767813662807,1
6427,0,0.0,0.0,71.62,0.0,1997-01-25,35.42857142857143,39.0,0.0,0.0,0.1955089806751545,1
6434,3,30.0,4.661511939921485,80.08,44.09,1997-01-25,35.42857142857143,39.0,0.0,0.0,0.4937709013556329,0
6444,0,0.0,0.0,77.24,0.0,1997-01-25,35.42857142857143,39.0,0.0,0.0,-1.4449315830674767,1
6449,1,31.285714285714285,3.4431615807611875,43.11,14.37,1997-01-25,35.42857142857143,39.0,0.0,0.0,-0.5501458210260415,0
6461,0,0.0,0.0,14.96,0.0,1997-01-25,35.42857142857143,39.0,0.0,0.0,-1.5194970632375964,0
6468,1,1.4285714285714286,0.3566749439387324,57.760000000000005,20.99,1997-02-08,33.42857142857143,39.0,4.0,166.92,-1.370366102897357,1
6475,2,13.571428571428571,2.6535293622237925,64.43,42.730000000000004,1997-01-25,35.42857142857143,39.0,0.0,0.0,0.4937709013556329,0
6479,2,22.0,1.1386176232818088,124.12,74.16,1997-01-25,35.42857142857143,39.0,0.0,0.0,0.8665983022062309,0
6481,0,0.0,0.0,34.75,0.0,1997-01-25,35.42857142857143,39.0,0.0,0.0,0.4192054211855133,0
6497,0,0.0,0.0,20.76,0.0,1997-03-24,27.142857142857142,39.0,2.0,21.97,1.3139911832269484,1
6504,0,0.0,0.0,24.99,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,-0.2518839003455631,1
6518,0,0.0,0.0,39.48,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,1.3139911832269484,0
6528,2,3.857142857142857,1.0498221244986776,62.440000000000005,43.49,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,-0.9975387020467591,0
6537,0,0.0,0.0,59.26,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,-1.221235142557118,1
6551,0,0.0,0.0,14.96,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,-0.7738422615364003,1
6559,1,7.857142857142857,2.0614230361771577,39.94,19.99,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,0.7174673418659917,0
6574,0,0.0,0.0,15.76,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,0.1955089806751545,0
6579,1,23.857142857142858,3.172083663361442,41.74,13.97,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,-0.32644938051568273,1
6601,0,0.0,0.0,73.95,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,0.642901861695872,0
6606,3,11.142857142857142,2.6945483816683375,153.9,96.05,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,-1.5194970632375964,0
6615,0,0.0,0.0,14.37,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,-0.6992767813662807,0
6631,0,0.0,0.0,24.98,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,-1.4449315830674767,1
6645,0,0.0,0.0,9.77,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,-0.32644938051568273,1
6662,0,0.0,0.0,15.36,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,-1.221235142557118,0
6673,0,0.0,0.0,14.37,0.0,1997-02-10,33.142857142857146,38.99999999999999,0.0,0.0,3.103562707309819,0
6682,0,0.0,0.0,73.97,0.0,1997-01-27,35.142857142857146,38.99999999999999,0.0,0.0,1.5376876237373074,1
6686,1,34.285714285714285,3.5347287742866778,47.09,18.98,1997-01-26,35.285714285714285,39.00000000000001,2.0,71.94,-1.1466696623869983,0
6702,0,0.0,0.0,13.97,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,-0.9229732218766395,1
6717,0,0.0,0.0,14.37,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,-0.10275294000532392,1
6729,1,2.7142857142857144,0.9985288301111273,87.97,75.2,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,-1.221235142557118,1
6733,0,0.0,0.0,14.99,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,0.642901861695872,0
6760,0,0.0,0.0,53.29,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,-1.2958006227272376,0
6781,0,0.0,0.0,15.36,0.0,1997-01-26,35.285714285714285,39.00000000000001,0.0,0.0,-0.8484077417065199,0
6797,0,0.0,0.0,15.36,0.0,1997-01-27,35.142857142857146,38.99999999999999,0.0,0.0,-1.594062543407716,0
6799,3,26.714285714285715,5.424680269693947,170.66,120.12,1997-01-27,35.142857142857146,38.99999999999999,6.0,264.2,0.1955089806751545,0
6819,0,0.0,0.0,6.79,0.0,1997-01-27,35.142857142857146,38.99999999999999,0.0,0.0,0.642901861695872,0
6821,4,28.428571428571427,6.407947452956593,90.38,61.05,1997-01-27,35.142857142857146,38.99999999999999,0.0,0.0,0.4937709013556329,0
6827,0,0.0,0.0,25.74,0.0,1997-03-13,28.714285714285715,38.99999999999999,0.0,0.0,0.1955089806751545,0
6838,0,0.0,0.0,165.07,0.0,1997-01-27,35.142857142857146,38.99999999999999,1.0,11.88,-0.10275294000532392,0
6848,0,0.0,0.0,47.3,0.0,1997-02-04,34.0,39.0,0.0,0.0,-0.6992767813662807,0
6854,0,0.0,0.0,14.37,0.0,1997-01-27,35.142857142857146,38.99999999999999,2.0,49.97,1.6122531039074268,1
6869,0,0.0,0.0,11.77,0.0,1997-01-27,35.142857142857146,38.99999999999999,0.0,0.0,1.01572926254647,0
6892,0,0.0,0.0,24.74,0.0,1997-01-27,35.142857142857146,38.99999999999999,0.0,0.0,-0.9229732218766395,0
6898,2,11.571428571428571,2.754570216737103,53.68,23.950000000000003,1997-01-27,35.142857142857146,38.99999999999999,2.0,20.98,-1.2958006227272376,1
6912,0,0.0,0.0,5.78,0.0,1997-01-28,35.0,39.0,0.0,0.0,0.5683363815257525,1
6918,1,8.571428571428571,2.1484344131667874,29.33,15.36,1997-01-27,35.142857142857146,38.99999999999999,4.0,89.94,1.8359495444177858,0
6931,1,6.428571428571429,1.8607523407150064,50.7,29.33,1997-01-27,35.142857142857146,38.99999999999999,1.0,22.48,1.6868185840775465,0
6934,0,0.0,0.0,36.99,0.0,1997-01-27,35.142857142857146,38.99999999999999,2.0,80.94,-0.32644938051568273,0
6955,0,0.0,0.0,9.77,0.0,1997-01-27,35.142857142857146,38.99999999999999,0.0,0.0,-1.0721041822168786,1
6967,0,0.0,0.0,28.74,0.0,1997-01-27,35.142857142857146,38.99999999999999,0.0,0.0,-0.6992767813662807,1
6983,0,0.0,0.0,14.37,0.0,1997-01-27,35.142857142857146,38.99999999999999,0.0,0.0,-0.47558034085592193,1
6993,5,31.142857142857142,5.3381700570306485,158.71,146.94000000000003,1997-01-27,35.142857142857146,38.99999999999999,0.0,0.0,-1.2958006227272376,0
6999,1,5.857142857142857,1.7676619176489945,43.29,11.77,1997-01-27,35.142857142857146,38.99999999999999,0.0,0.0,-0.47558034085592193,1
7001,0,0.0,0.0,61.05,0.0,1997-01-27,35.142857142857146,38.99999999999999,1.0,77.45,-1.6686280235778355,0
7017,0,0.0,0.0,37.03,0.0,1997-01-27,35.142857142857146,38.99999999999999,0.0,0.0,0.1955089806751545,0
